"Symbol" "GSM429241" "GSM429243" "GSM429245" "GSM429247" "GSM429249" "GSM429251" "GSM429253" "GSM429255" "GSM429257" "GSM429259" "GSM429261" "GSM429263" "GSM429265" "GSM429267" "GSM429269" "GSM429271" "GSM429273" "GSM429275" "GSM429277" "GSM429279" "GSM429242" "GSM429244" "GSM429246" "GSM429248" "GSM429250" "GSM429252" "GSM429254" "GSM429256" "GSM429258" "GSM429260" "GSM429262" "GSM429264" "GSM429266" "GSM429268" "GSM429270" "GSM429272" "GSM429274" "GSM429276" "GSM429278" "GSM429280"
"LRCH4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.55547076951247 0 2.33252412732897 0 0 0 5.5022679078512 0 0 0 0 0 0 2.73357136490891 0 0 0 0 0 0 0
"KDM2A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.95116306355117 0 0 2.04265136834627 0 0 0 0 0 0 2.02201632976254 2.06795042931821 0 0 0 0 0 0 0 0 0
"MARS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.31703215414883 0 0 0 2.58727282442535 0 0 2.13063601289069 0 0 2.01830939248689 2.14128127980241 0 3.18986420110946 0 0 2.53838089049602 0 3.02897049641502 0 0 0 0
"TIAL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.98379164502431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GPS2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.19980497013564 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RHOQP3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.34365570519529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.00747716681229 0 0 0 0
"RHOQ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.34365570519529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.00747716681229 0 0 0 0
"PNRC2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16715874641286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PSMC1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58589553622558 0 0 2.18184361444244 0 0 0 0 0 0 2.29261796095257 0 0 0 0 0 0 0 0 2.33924084096058 0
"PSMC1P1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58589553622558 0 0 2.18184361444244 0 0 0 0 0 0 2.29261796095257 0 0 0 0 0 0 0 0 2.33924084096058 0
"TFEB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BACH1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MGST3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16547793837199 0 0 0 0 2.13039422442855 0 0 0 0 0
"CACNG4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.85993503937411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KRAS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08745998632231 0 0
"IL13RA1" 0 0 0 0 0 0 0 0 0 2.09891511373468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CLN3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07276839978226 0 0 0 0 0 0 0 2.14388167434753 0 0 0 0 0 0 0 2.09304758416175 0 0 0 0 0 0
"RPIA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.13398820523401 0 0 3.31825841226727 2.76146412922042 0 0 0 2.07842407071827 5.00553624209573 3.13681525338441 3.19558589211326 3.13585494162971 0 0 2.29698127975575 0 3.24299006602765 0
"ARHGAP17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06268218812476 0 2.17384725242862 0 0 0 0 0 0 0 0 2.49266244884174 0 0 0 0 0 0 0 0 0
"GLG1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11432181206973 0 2.25799987138385 0 0 0 0 0 0 0 0 2.00249592183535 0 0 0 0 0
"STRADA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.65867659701568 0 0 0 0 0 0 0 0 0 0 2.3674195726308 0 0 0 0 0 0 0 0 0
"ATXN10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26301412305328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MBD4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77716426274561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERGIC3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.53752282726796 0 0 0 7.32125661669796 0 0 0 0 0 0 0 0 0 2.75594205120142 0 0 3.16790704589578 0
"VDAC3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.45418328495463 0 0 2.6649525941141 0 0 0 0 0 0 0 2.57887226047512 0 2.32817716099812 0 0 0 0 0 0 2.76924107277304 0 2.19838613377708
"VAMP8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.44961255704337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8544326311198 2.15969669852507 0
"BID" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3010399688134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCEA1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11006773886356 0 0 0 0 3.0207260966125 0 0 0 0 0 0 0 0 2.14507653263794
"SRSF8" 0 0 0 0 0 0 0 0 0 0 2.59373809032179 0 0 0 0 0 0 0 0 0 2.51353600084934 0 2.51047735086734 0 0 2.01663903948202 0 0 0 0 3.19742290365042 0 0 0 0 0 0 0 0 2.71343288315807
"TMX4" 0 2.061272064147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"VPS13C" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19688565694145 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RAB3GAP1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.02136043294139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SLC7A6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38837102536154 3.29624166161648 4.30635827740876 2.5477532518674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77816295149173
"CREG1" 0 0 0 0 0 0 0 0 0 2.34909100248054 2.44117315390087 0 0 0 0 0 0 0 0 0 0 3.02489004596163 2.25967244380619 2.72002189498379 3.62859852636658 2.93532818734537 0 0 0 0 6.55076972072393 2.04281757515124 0 2.72633541284371 0 0 2.58800405563732 2.24784341506666 0 0
"ATG3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27644011750045 2.25154606477664 2.71352289242461 2.16816652979509 0 2.31675093715534 0 0 0 0 0 0 0 2.49785331174314 0 0 0 0 0 0
"ABR" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03635992223394 0 2.47508785246628 0 3.3641711601424 0 0 0 0 0 0 0
"CHKB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.79477497432725 0 0 0 2.17596999863655 2.76502889680087 0 0 0 0 0 2.29619524992074 2.45522597467683 0 0 0 0 0 0
"CHKB-CPT1B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.79477497432725 0 0 0 2.17596999863655 2.76502889680087 0 0 0 0 0 2.29619524992074 2.45522597467683 0 0 0 0 0 0
"TRADD" 0 0 0 0 0 0 0 0 0 2.32169952305165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.31962349474408 0 0 0 2.0022153597474 0 0 0 0 0 0 0 0 0 0
"PARP8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CCT3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.47080771894404 0 2.61706987922344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08536663058532
"ENTPD4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.19017661245785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"IRF2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.13807705466794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12500782784882 0 0 2.42156978408118 0
"RARA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.47072837553421 0 0 0 0 0 0 0 0 0 0 0
"IKBKB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.33137204876972 2.17898780489884 2.03792025535867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40258098364895
"NELFE" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.48387090356466 0 0 0 0 0 2.21860667795822 0 0 0 0 0 0 0 0 0 0 0 0 2.20782970916645 0
"PDLIM2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.59345897903318 0 0 0 0 0 0 2.26029809722126 2.03844036141252 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GSN" 0 0 0 0 0 0 0 0 0 0 2.12749262237197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.82279334649624 0 0 0 0 0 0 0 0 2.08235415992036
"PSMD8" 0 0 2.20757741437538 0 0 0 0 2.06804689096752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.60504739906448 0 0 0 2.36466215834683 0 0 2.27623842025842 2.23452936983605 0 0 0 0 0 0 2.95276530562124 0 0
"POLDIP3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.25474541146248 0 0 0 2.05788183811639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RING1" 0 2.71184319513872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.49090310377325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"YME1L1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12554951452156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"USP10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CNDP2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.59514793893342 0 3.49847054261569 0 0 0 0 0 0 0 2.00030230043761 0 0 0 0 0 2.18872998658691 0 0 0
"GLB1" 0 0 0 0 0 0 0 0 0 2.68978675906916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PABPC4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.51962674831109 3.77872727775583 0 0 0 0 0 0 0 0 0 0 0 0 0 2.83391543043995 0 0 0 2.4525883208034
"PSMD6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.01861007494452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NUP50" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MT1HL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.60203897157284 2.2467073014119 2.63769476830182 0 0 0 0 0 0 2.90338472395374 3.06458537578404 0 2.40270592955617 0 0 0 0 0 0 0
"HIST1H2BK" 0 0 0 0 0 0 0 0 0 2.4204250783958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"H2BFS" 0 0 0 0 0 0 0 0 0 2.4204250783958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LPIN2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.69622216830428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"B4GALT5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.48806072372098 0 0 0 0 0 0 0 2.2085563285864 0 0 0 0 0 0 2.08950562250778 0 0 0 0
"HNRNPH3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17786719851205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SLC15A3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18070766069966 0 0 0 0 0 0 0 2.15992317240268 0 0 0 0 0 0 2.13579243690681 0 0 0 0 0 0 2.67560158716224
"RALGDS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.14345860086496 0 0 0 0 0 0 0 0 0 0 0 0 0
"UBE2G1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.81413973847729 0 0 2.2033987941941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"WAC" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.35242384984562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MAML1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38609198883887 2.35212908622588 0 0 0 0 0 0 0 0 0 0 2.40981614149621 0 0 0 0 0 0 0 0
"ATG2A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.60204524550607 0 0 2.03121259158293 2.71344648574413 2.80416533162302 0 0 0 0 0 0 0 0 0
"CLU" 0 0 0 0 0 0 0 0 2.38206059154166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SCAMP2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1795381845279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NMI" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.24756128029437 2.58976883969116 2.76642213687106 2.298150454632 0 0 2.08135425573541 0 0 0 0 0 0 0 2.0817879974951 0 2.64044440178681 0 0 0 0
"FOXO1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73412109784578 2.43688171037771 3.83189375300811 4.09922667235818 0 0 3.03966601017292 0 0 0 0 3.05999424406853 0 0 2.36930467097856 0 0 0 0 0 2.29385228453049
"CA1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89982912646576 2.55143722102624 0 0 0 0 3.89459324202393 2.44681803246988 2.21996641850271 2.62761971910415 0 0 2.34791414624856 0 0 0
"DDX39A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.66035190850078 0 3.05172468089456 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43324425753052 0 0 2.00868790329951 0
"STARD7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.86286373762227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GMIP" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.35659338865346 2.68189175424815 0 0 0 0 0 0 0 3.96442344172974 0 0 0 0 0 0 2.27157630155951 0 0 0 0 0 0 0
"ASH2L" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.51660714755305 2.61024567539285 0 2.85554756094078 0 0 3.73510064444993 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05799238379005
"FAM102A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.44381530469516 4.18670432661295 4.46035994301568 4.19403459333148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23400197513939
"MT1X" 0 0 0 0 0 0 0 0 0 2.20791334458834 2.25133404547696 0 0 0 0 0 0 0 0 0 3.04890056332162 0 3.23953887995372 0 0 0 0 0 0 3.4096811216528 3.55988010541067 2.27319106345296 2.6344811819924 0 0 0 0 0 0 0
"TCF3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.21236787560801 0 0 2.43412175222158 0 0 0 0 0 0 0
"CSNK1G2" 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06518673976753 0 0 0 0 0 0 0 2.27119157794615 0 0 0 2.2647870360063 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ATXN7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23163230583159 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17818313149436 0 0 0 0 0 0
"NELL2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.96303545011711 2.22613290298621 3.59436892773812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CARS2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BCL11B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.93643245327357 3.4919825966487 3.28032189508144 3.13016543369249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.97691139003383
"APOBEC3G" 0 0 2.63895088465846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12524708668867 0 0
"KAT8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07327650479303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CPSF7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.86735898285188 2.05329805309597 3.03287878063316 2.15553513298751 0 0 2.15113145056167 0 0 0 0 2.59236211439096 0 2.30784388349127 2.16002548469845 0 0 0 0 0 0
"PDLIM1" 0 0 0 2.01031062233448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NBR1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.76265554008507 0 0 0 0 0 2.05705506027967 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LEPROTL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30654797484097 0 0 0 0 0 0 0 0 2.11665209054215 0 0 0 0 0 0 0 0 2.01667382034738 0 0
"ATRAID" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.089387053344 0 0 2.12183464618181 0 0 0 0 0 2.71348206699907 0 0
"SDF4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.9516603017898 2.93247115230233 0 0 0 0 0 0 0 0 0 0 0 0 0
"AOAH" 0 0 0 0 0 0 0 0 0 2.37235943764935 0 0 0 0 0 0 0 0 0 0 2.24768822221544 0 0 0 0 0 0 0 0 0 0 0 2.71794650315048 0 0 0 0 0 0 0
"RASGRP1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07248644459777 0 2.15074422072994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.25796265603024
"WBP1L" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"IDH3B" 0 2.3825312275961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.32932893628743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.43764596121868 0
"ZC3H4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00412310565351 0 0 0 0 0 0 2.52303286030524 0 2.27432461265528 0 0 0 0 0 0 0 0 0
"BUB3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.65418114093895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15952394537412 0 2.21129055940574
"ADGRG3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03934994035811 0 0 0 0 0 0 0 0 0 0 0 0 0 2.70695609786614 0 0 2.85583098426327 0 0 0 0 0 0 0
"EIF3A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67824903349739 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38197433293881 0 0
"STAG2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ELMO2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17832764153017 0 0 0 0 0 0 0 0
"VRK3" 0 0 0 0 0 0 0 0 2.06400338671915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APOBEC3C" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08145494150634 4.61873389253218 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NPL" 0 2.27232264127696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GARS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.78938551606318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.29888524725628 0 0
"PEF1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04244291087484 0 2.38869349220794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NDUFAB1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56260706286973 0 0 0 0 0 0 0 0 0 0 2.04124824682959 0 0 0 0 0 0 2.05236595245457 0 0
"UBE2E3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07210289453452 0 0 0 0 0 0 0 0 3.07874590428495 0 0 0 2.9852572173289 0 0 0 0 0 0 0 2.63066257585294 0 0
"SH2B3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.46523046132336 0 0 0 0 0 0 0 0 0 0 0 0 2.18132791786982 0 0 0 2.53840579752724 0 0 0 0 0
"RCBTB2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"POMP" 0 0 0 0 0 0 0 0 0 2.03808350456789 0 0 0 0 0 0 0 0 0 0 2.33000073346001 2.74125776545568 4.98088516236735 0 0 2.46246139143007 2.05476191615784 0 0 0 3.64100645653557 0 0 3.78987391081576 0 0 0 2.55584989962434 0 0
"IGKV1D-13" 0 2.64223669604897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28391803318272 0 0 0 0 0 0 0 0 0 0
"IGKV1-13" 0 2.64223669604897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28391803318272 0 0 0 0 0 0 0 0 0 0
"UFC1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.29286915563506 0 0 0 0 0 0 0 0 0 0 2.85622925613031 0 2.97528093974364 2.3141188174965 0 0 0 0 0 2.69138526633406 0 0
"EZH1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.30094041071693 2.04228400655362 2.55503085556159 0 0 0 0 0 0 0 2.04097109329525 0 0 2.09045555935885 0 0 0 0 0 0 0
"TNFAIP3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.0681756786099 0 0 0 0 0 0 0 0 2.04336379287404 0 2.07116423205107 0 0 0 0 2.51460239989287 0 0 0 0 0 0
"NUCKS1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.51531676428768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.85207747505592 0 0
"ARL6IP1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.13573512283294 0 0 0 0 0 0 0 0 0 0 0 0 2.08744841011573 0 0 0 0 0 0 0 0 0
"KPNA6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.65736798436041 0 0 0 0 0 2.01288639871815 0 0 0 3.0523540033867 0 0 2.56043029303655 0 0 0 0 0 0
"SCNM1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.29135417088395 0 2.83819816292845 0 0 2.55147987328735 0 0 0 0 0 0 0 0 0 0 0 2.64922801864324 0
"ACLY" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12278052174658 2.12813703394425 0 0 0 0 0 0 0 0 0 0 2.62766454039015 0 0 0 0 0 0 0 2.21406108371551
"C19orf53" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.7108315538565 2.19770774635021 0 0 0 0 2.16772544041661 0 0 2.52341892311238 2.11487803277707 0 0 0 0 0 0 0 2.43960993003765 2.27457320292721
"PRPF6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01110218938896 0 2.3490914893387 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00330684624187 0 0 0 0
"CABIN1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.29977633669574 0 0 2.52643251412837 3.34874313598271 2.11565817481043 0 0 3.24649613640469 0 0 2.05104997617957 0 0 0 0 2.26053204482854 0 0 0 0 0 0
"NUP214" 0 2.20269451527442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
